Time,Fz,Mz
4.33704,-0.931515,-2.64521
4.34723,-0.761758,-2.50117
4.35719,-0.869785,-2.5166
4.3673,-0.787479,-2.61435
4.37724,-0.725749,-2.55776
4.38722,-0.952092,-2.7018
4.39741,-0.87493,-2.51146
4.40722,-0.828632,-2.57834
4.41708,-0.772046,-2.54233
4.42709,-0.910939,-2.67094
4.43706,-0.895506,-2.62978
4.44719,-0.782335,-2.54233
4.45697,-0.833776,-2.5629
4.46699,-0.689739,-2.55262
4.47708,-0.761758,-2.6092
4.487,-0.885218,-2.67608
4.49718,-0.844065,-2.55776
4.50695,-0.890362,-2.57834
4.51704,-0.982957,-2.68123
4.52725,-0.972669,-2.57834
4.53701,-0.787479,-2.48574
4.54704,-0.849209,-2.57319
4.55723,-0.751469,-2.6092
4.56701,-0.818344,-2.61435
4.57696,-0.869785,-2.68637
4.58706,-0.87493,-2.57319
4.59737,-0.890362,-2.60406
4.60721,-0.83892,-2.58348
4.61733,-0.725749,-2.54747
4.62716,-0.988101,-2.69151
4.63706,-0.833776,-2.60406
4.64716,-0.808055,-2.58348
4.65701,-0.808055,-2.52175
4.66713,-0.730893,-2.51146
4.67707,-0.849209,-2.50117
4.68725,-0.83892,-2.55776
4.69735,-0.946948,-2.69151
4.70721,-0.674307,-2.42915
4.71732,-0.802911,-2.57319
4.72734,-0.8132,-2.58348
4.73707,-0.931515,-2.64007
4.74718,-0.694884,-2.38799
4.75703,-0.787479,-2.53204
4.76721,-0.844065,-2.60406
4.77727,-0.926371,-2.7018
4.78724,-0.859497,-2.64007
4.79716,-0.802911,-2.47545
4.80685,-0.87493,-2.6092
4.81706,-0.844065,-2.66065
4.82702,-0.941804,-2.6555
4.83705,-0.766902,-2.5166
4.84704,-0.880074,-2.60406
4.85706,-0.797767,-2.49603
4.86744,-0.946948,-2.67608
4.87725,-0.844065,-2.5629
4.88717,-0.8132,-2.55776
4.89726,-0.797767,-2.52689
4.90692,-0.926371,-2.72753
4.91704,-0.859497,-2.50117
4.92707,-0.77719,-2.57319
4.93702,-0.751469,-2.51146
4.94706,-0.941804,-2.70695
4.95694,-0.926371,-2.66579
4.96709,-0.844065,-2.49603
4.97701,-0.808055,-2.55776
4.98705,-0.77719,-2.55262
4.99708,-0.8132,-2.64521
5.00708,-0.864641,-2.61949
5.01712,-0.859497,-2.54747
5.02732,-0.797767,-2.57834
5.03724,-0.844065,-2.62464
5.04704,-0.854353,-2.53204
5.05724,-0.854353,-2.57319
5.06723,-0.941804,-2.69666
5.07728,-0.797767,-2.53718
5.08728,-0.87493,-2.67608
5.09733,-0.828632,-2.57834
5.10717,-0.802911,-2.57834
5.11719,-0.787479,-2.56805
5.12733,-0.869785,-2.61435
5.13719,-0.946948,-2.69666
5.14714,-0.658874,-2.42915
5.15717,-0.77719,-2.5166
5.16735,-0.87493,-2.59377
5.17725,-0.905795,-2.68637
5.18721,-0.674307,-2.46002
5.19726,-0.844065,-2.46002
5.20705,-0.802911,-2.59377
5.21722,-0.926371,-2.62978
5.22722,-0.756614,-2.5166
5.23737,-0.849209,-2.57319
5.24741,-0.869785,-2.56805
5.25705,-0.921227,-2.66579
5.26726,-0.684595,-2.46516
5.27721,-0.823488,-2.6092
5.28714,-0.802911,-2.62978
5.29737,-0.957236,-2.67094
5.30715,-0.720604,-2.42915
5.31721,-0.833776,-2.58863
5.32717,-0.833776,-2.56805
5.33706,-0.90065,-2.71209
5.34715,-0.782335,-2.47031
5.35723,-0.916083,-2.56805
5.36733,-0.710316,-2.55262
5.37716,-0.87493,-2.51146
5.38723,-0.864641,-2.6092
5.39714,-0.93666,-2.67608
5.40732,-0.797767,-2.5166
5.41735,-0.854353,-2.58863
5.42736,-0.720604,-2.54233
5.43721,-0.71546,-2.58348
5.44738,-0.967525,-2.59892
5.4572,-0.8132,-2.51146
5.46725,-0.844065,-2.54747
5.47724,-0.761758,-2.42915
5.48713,-0.756614,-2.60406
5.49723,-0.844065,-2.5629
5.50736,-0.808055,-2.57834
5.51721,-0.93666,-2.67608
5.52724,-0.705172,-2.40857
5.53701,-0.797767,-2.57834
5.54708,-0.8132,-2.59377
5.55704,-0.854353,-2.60406
5.56714,-0.844065,-2.50632
5.57706,-0.782335,-2.52689
5.58718,-0.849209,-2.5629
5.59713,-0.869785,-2.65036
5.60707,-0.797767,-2.53204
5.61715,-0.833776,-2.50632
5.62707,-0.828632,-2.61435
5.63694,-0.802911,-2.58863
5.64715,-0.93666,-2.58348
5.65697,-0.916083,-2.67094
5.66715,-0.797767,-2.49603
5.67705,-0.823488,-2.57834
5.68701,-0.756614,-2.55776
5.69711,-0.761758,-2.53718
5.70725,-0.916083,-2.70695
5.71708,-0.833776,-2.52175
5.72715,-0.828632,-2.59892
5.73706,-0.905795,-2.67608
5.74701,-0.720604,-2.42401
5.75696,-0.859497,-2.55262
5.76712,-0.802911,-2.62978
5.77718,-0.766902,-2.49088
5.78695,-0.890362,-2.68637
5.79706,-0.931515,-2.68123
5.80702,-0.880074,-2.52175
5.81719,-0.83892,-2.61435
5.82721,-0.854353,-2.61435
5.83704,-0.808055,-2.53718
5.84735,-0.628009,-2.51146
5.85725,-0.792623,-2.51146
5.86736,-0.885218,-2.59892
5.87734,-0.772046,-2.56805
5.88721,-0.766902,-2.5629
5.8974,-0.725749,-2.60406
5.90738,-0.96238,-2.66065
5.91726,-0.833776,-2.50632
5.92738,-0.854353,-2.58863
5.93726,-0.844065,-2.51146
5.94726,-0.725749,-2.54747
5.95708,-0.772046,-2.5166
5.96722,-0.83892,-2.59377
5.97722,-0.77719,-2.5166
5.98719,-0.818344,-2.57319
5.9973,-0.859497,-2.66579
6.00711,-0.828632,-2.55262
6.01733,-0.83892,-2.59892
6.0273,-0.787479,-2.55262
6.03723,-0.720604,-2.41886
