Time,Fz,Mz
4.85959,-0.118737,0.122474
4.86978,-0.129025,-0.0884469
4.87953,-0.0672949,0.137907
4.88954,-0.0364299,0.0195855
4.89961,-0.175322,-0.0370029
4.90973,-0.0930157,-0.000992107
4.91969,-0.0878716,0.137907
4.92971,-0.139313,-0.0884469
4.93979,-0.0827274,0.0864627
4.94958,-0.211332,0.0247299
4.95951,-0.103304,-0.0267141
4.96975,-0.139313,-0.00613651
4.97978,-0.0672949,0.0453075
4.98954,-0.185611,-0.0267141
4.99967,-0.0672949,0.0555963
5.00958,-0.175322,0.0350187
5.01952,-0.072439,-0.0112809
5.02958,-0.149602,0.0247299
5.03946,-0.0878716,0.0504519
5.04966,-0.190755,-0.0164253
5.05949,-0.190755,0.0710295
5.06952,-0.149602,-0.0267141
5.07971,-0.185611,0.0298743
5.09011,-0.118737,-0.0164253
5.09967,-0.149602,0.0916071
5.10961,-0.0775832,-0.0318585
5.11972,-0.180467,0.0453075
5.12955,-0.0930157,-0.0370029
5.13955,-0.185611,-0.0318585
5.14961,-0.165034,-0.0627249
5.15945,-0.0981599,0.0092967
5.16968,-0.108448,-0.0472917
5.17966,-0.108448,0.0453075
5.18951,-0.134169,0.0247299
5.19953,-0.0209973,0.0144411
5.20952,-0.149602,-0.0370029
5.21961,-0.0467182,0.19964
5.22946,-0.0827274,0.0504519
5.23969,-0.123881,0.0967515
5.24974,-0.0261415,0.0401631
5.2597,-0.0878716,0.122474
5.26977,-0.0467182,0.0658851
5.27944,-0.0467182,0.0864627
5.28972,0.0458769,0.0555963
5.29971,0.0150118,0.173918
5.30957,-0.216476,0.0247299
5.31969,0.0150118,0.122474
5.32944,-0.216476,0.101896
5.33956,-0.113592,0.0658851
5.34953,-0.0981599,0.0916071
5.35955,-0.0775832,0.148196
5.36967,-0.201043,-0.0781581
5.37957,-0.0878716,0.15334
5.3897,-0.108448,-0.000992107
5.39957,-0.211332,0.0555963
5.40959,-0.0981599,-0.0112809
5.4197,-0.154746,0.0916071
5.42943,-0.0312857,-0.0730137
5.43971,-0.0827274,0.173918
5.44971,-0.0209973,0.101896
5.45973,-0.0981599,0.127618
5.46971,-0.0209973,0.0350187
5.47943,-0.072439,0.0350187
5.48959,-0.0158532,0.112185
5.49977,-0.041574,0.15334
5.50967,-0.0672949,-0.0112809
5.51973,0.0355885,0.112185
5.52955,-0.0621507,0.122474
5.53952,-0.139313,-0.0421473
5.54974,-0.154746,0.0195855
5.55979,-0.072439,0.0607407
5.56978,-0.195899,-0.0524361
5.57954,-0.0570065,0.0195855
5.58974,-0.118737,-0.0575805
5.59976,-0.0827274,0.0555963
5.6097,-0.0518624,0.0607407
5.61988,-0.0209973,0.117329
5.62946,0.0407327,0.179062
5.63977,-0.216476,-0.0884469
5.64961,-0.0158532,-0.0112809
5.65975,-0.195899,-0.0215697
5.66967,-0.144457,0.0504519
5.67972,-0.108448,0.0401631
5.68984,-0.185611,-0.00613651
5.69987,-0.0775832,0.117329
5.70976,-0.175322,0.0247299
5.71973,-0.134169,0.0298743
5.7299,-0.170178,-0.0524361
5.73978,-0.0981599,-0.0267141
5.74971,-0.0364299,0.0504519
5.75968,-0.0518624,0.10704
5.7697,-0.0312857,0.0195855
5.77961,0.00986767,0.0864627
5.78973,-0.206187,0.10704
5.79976,-0.0364299,0.122474
5.80962,-0.123881,0.0401631
5.81978,-0.113592,0.0813183
5.82946,-0.0672949,0.0813183
5.83969,-0.0467182,0.117329
5.84976,-0.129025,0.101896
5.85959,0.051021,0.225362
5.86967,-0.041574,0.0247299
5.87956,-0.0981599,0.143051
5.88983,-0.15989,0.0195855
5.89965,0.0613094,0.0813183
